Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.10.10-84.197.144.127-8080-63730-6,84.197.144.127,63730,10.10.10.10,8080,6,21/09/2021 04:45:44 PM,8168105,10,1,1380.0,0.0,731.0,0.0,137.99999999999997,261.85322436645896,0.0,0.0,0.0,0.0,168.94983597786756,1.3467015911279299,816810.5,1023654.054641861,2030195.0,0.0,8136241.0,904026.7777777778,1045598.3629252412,2030195.0,0.0,0,0,0,0,0,0,0,0,0,200,32,1.2242741737526635,0.12242741737526634,0.0,731.0,115.0,242.8699614646039,58985.818181818184,0,1,0,0,0,0,0,0,0.0,125.45454545454545,138.0,0.0,0,0,0,0,0,0,10,1380,1,0,-1,64240,5,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-45.146.165.208-6205-59427-6,45.146.165.208,59427,10.10.10.10,6205,6,21/09/2021 04:45:29 PM,24585386,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366071128596476,3073173.25,3238545.3138307882,1.0557537E7,80.0,2.2433136E7,3204733.7142857146,3474861.472668501,1.0557537E7,80.0,0,0,0,0,0,0,0,0,0,160,20,0.32539655875242307,0.040674569844052884,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,1,0,-1,1024,0,0,3518760.0,0.0,3518760.0,3518760.0,1.0557537E7,0.0,1.0557537E7,1.0557537E7,No Label
10.10.10.10-36.91.140.93-22-53-17,36.91.140.93,53,10.10.10.10,22,17,21/09/2021 04:45:24 PM,12016,1,1,1472.0,1472.0,1472.0,1472.0,1472.0,0.0,1472.0,1472.0,1472.0,0.0,245006.65778961385,166.44474034620504,12016.0,0.0,12016.0,12016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,83.22237017310252,83.22237017310252,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,2208.0,1472.0,1472.0,0,0,0,0,0,0,1,1472,1,1472,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
188.166.7.35-10.10.10.10-6379-9712-6,188.166.7.35,6379,10.10.10.10,9712,6,21/09/2021 04:45:26 PM,17198,2,1,5.0,0.0,5.0,0.0,2.5,3.5355339059327378,0.0,0.0,0.0,0.0,290.7314804046982,174.4388882428189,8599.0,12027.886347983173,17104.0,94.0,94.0,94.0,0.0,94.0,94.0,0,0,0,0,0,0,0,0,0,64,40,116.29259216187928,58.14629608093964,0.0,5.0,1.25,2.5,6.25,0,1,0,0,1,0,0,0,0.0,1.6666666666666667,2.5,0.0,0,0,0,0,0,0,2,5,1,0,-1,65160,1,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-17.121.115.213-80-28686-6,17.121.115.213,28686,10.10.10.10,80,6,21/09/2021 04:45:36 PM,7170500,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5578411547311903,2390166.6666666665,1588130.7292214117,4131958.0,1022500.0,6148000.0,3074000.0,1496178.5520211149,4131958.0,2016042.0,0,0,0,0,0,0,0,0,0,120,40,0.41838086604839275,0.13946028868279758,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,42340,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-46.229.134.238-0-0-0,46.229.134.238,0,10.10.10.10,0,0,21/09/2021 04:45:30 PM,87823,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.54615533516277,29274.333333333336,50689.0450327616,87805.0,0.0,87805.0,43902.5,62087.5109220848,87805.0,0.0,0,0,0,0,0,0,0,0,0,0,0,34.15961650137208,11.386538833790693,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
162.159.136.232-10.10.10.10-443-36808-6,162.159.136.232,443,10.10.10.10,36808,6,21/09/2021 04:45:25 PM,28671964,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0114410020883118,1023998.7142857142,2447.754312549189,1028015.0,1019889.0,2.7643979E7,1023851.0740740742,2363.92374154508,1028015.0,1019889.0,0,0,0,0,0,0,0,0,0,560,20,0.976563726154232,0.034877275934079716,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,28,0,1,0,-1,243,0,0,0,0,0,0,0,0,0,0,No Label
162.159.134.234-10.10.10.10-443-51708-6,162.159.134.234,443,10.10.10.10,51708,6,21/09/2021 04:45:30 PM,13781357,1,1,446.0,985.0,446.0,446.0,446.0,0.0,985.0,985.0,985.0,0.0,103.8359284938341,0.14512358978872691,1.3781357E7,0.0,1.3781357E7,1.3781357E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.07256179489436346,0.07256179489436346,446.0,985.0,805.3333333333334,311.19179509320827,96840.33333333333,0,0,0,1,1,0,0,0,1.0,1208.0,446.0,985.0,0,0,0,0,0,0,1,446,1,985,-1,68,1,0,0,0,0,0,1.3781357E7,0.0,1.3781357E7,1.3781357E7,No Label
10.10.10.10-116.203.139.104-9100-47402-6,116.203.139.104,47402,10.10.10.10,9100,6,21/09/2021 04:45:38 PM,7015796,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701420052692524,2338598.6666666665,1530574.9988133,4008125.0,1001669.0,6014127.0,3007063.5,1415714.7500695542,4008125.0,2006002.0,0,0,0,0,0,0,0,0,0,120,40,0.42760650395193933,0.1425355013173131,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
190.230.21.206-10.10.10.10-0-0-0,190.230.21.206,0,10.10.10.10,0,0,21/09/2021 04:45:26 PM,525117,64,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.78193812045697,8204.953124999998,12642.276143050067,104123.0,3477.0,521619.0,8279.666666666666,12729.57131401956,104123.0,3477.0,0,0,0,0,0,0,0,0,0,0,0,121.87760061091149,1.904337509545492,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,64,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-68.183.40.164-9095-61953-6,68.183.40.164,61953,10.10.10.10,9095,6,21/09/2021 04:45:28 PM,20331752,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836830588923177,2.0331752E7,0.0,2.0331752E7,2.0331752E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.04918415294461589,0.04918415294461589,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1024,0,0,0,0,0,0,2.0331752E7,0.0,2.0331752E7,2.0331752E7,No Label
172.217.194.153-10.10.10.10-443-34143-6,172.217.194.153,443,10.10.10.10,34143,6,21/09/2021 04:45:30 PM,3084771,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296692688047184,1028257.0,1024025.0519010753,2047998.0,1.0,3084770.0,1542385.0,715044.7619121477,2047998.0,1036772.0,0,0,0,0,0,0,0,0,0,96,32,0.9725195160353881,0.324173172011796,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
178.183.108.52-10.10.10.10-53-22-17,178.183.108.52,53,10.10.10.10,22,17,21/09/2021 04:45:34 PM,4897728,14,1,20272.0,1448.0,1448.0,1448.0,1448.0,0.0,1448.0,1448.0,1448.0,0.0,4434.709318279823,3.062644556823082,349837.7142857143,44132.01060529573,429033.0,271970.0,4562264.0,350943.3846153847,45731.78182719044,429033.0,271970.0,0,0,0,0,0,0,0,0,0,112,8,2.858468253034877,0.20417630378820548,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1544.5333333333333,1448.0,1448.0,0,0,0,0,0,0,14,20272,1,1448,-1,-1,14,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-36.67.95.243-0-0-0,36.67.95.243,0,10.10.10.10,0,0,21/09/2021 04:45:33 PM,668454,39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.839570112528314,17139.846153846152,75149.94159101925,462224.0,0.0,668333.0,17587.710526315794,76105.94644945947,462224.0,0.0,0,0,0,0,0,0,0,0,0,0,0,58.343580859715104,1.4959892528132077,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,39,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-36.89.142.92-22-53-17,36.89.142.92,53,10.10.10.10,22,17,21/09/2021 04:45:28 PM,114,1,1,30.0,30.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,0.0,526315.7894736842,17543.859649122805,114.0,0.0,114.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8771.929824561403,8771.929824561403,30.0,30.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,45.0,30.0,30.0,0,0,0,0,0,0,1,30,1,30,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-24.132.150.54-8080-61486-6,24.132.150.54,61486,10.10.10.10,8080,6,21/09/2021 04:45:27 PM,25899832,23,1,1385.0,0.0,698.0,0.0,60.217391304347814,175.6067291425875,0.0,0.0,0.0,0.0,53.475250341392176,0.9266469373237634,1126079.652173913,887765.9489233023,2013693.0,30.0,2.5863433E7,1175610.590909091,875525.6253121626,2013693.0,30.0,0,0,0,0,0,0,0,0,0,460,32,0.8880366482686065,0.03861028905515681,0.0,698.0,55.399999999999984,168.95536886014204,28545.916666666657,0,1,0,0,0,0,0,0,0.0,57.708333333333336,60.21739130434783,0.0,0,0,0,0,0,0,23,1385,1,0,-1,64240,6,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-36.89.97.43-22-53-17,36.89.97.43,53,10.10.10.10,22,17,21/09/2021 04:45:30 PM,310004,1,1,1472.0,1472.0,1472.0,1472.0,1472.0,0.0,1472.0,1472.0,1472.0,0.0,9496.651656107662,6.451529657681836,310004.0,0.0,310004.0,310004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.225764828840918,3.225764828840918,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,2208.0,1472.0,1472.0,0,0,0,0,0,0,1,1472,1,1472,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
136.243.174.154-10.10.10.10-18282-9100-6,136.243.174.154,18282,10.10.10.10,9100,6,21/09/2021 04:45:47 PM,298,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26845.637583892618,42.57142857142857,73.8147617189072,202.0,0.0,256.0,42.66666666666667,80.85954901350036,202.0,0.0,0,0,0,0,0,0,0,0,0,140,20,23489.93288590604,3355.7046979865772,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
188.40.24.199-10.10.10.10-59763-9-17,188.40.24.199,59763,10.10.10.10,9,17,21/09/2021 04:45:26 PM,20802203,8,1,816.0,102.0,102.0,102.0,102.0,0.0,102.0,102.0,102.0,0.0,44.129941429761075,0.4326464846055007,2600275.375,4629126.1905763885,1.0100354E7,100212.0,2.0701903E7,2957414.714285714,4879531.203382443,1.0100354E7,100212.0,0,0,0,0,0,0,0,0,0,64,8,0.3845746529826673,0.04807183162283341,102.0,102.0,102.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,113.33333333333333,102.0,102.0,0,0,0,0,0,0,8,816,1,102,-1,-1,8,0,200572.5,72.8319984622144,200624.0,200521.0,1.0100317E7,52.32590180780452,1.0100354E7,1.010028E7,No Label
172.217.194.153-10.10.10.10-443-8381-6,172.217.194.153,443,10.10.10.10,8381,6,21/09/2021 04:45:25 PM,4032012,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4960302697511813,4032012.0,0.0,4032012.0,4032012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.24801513487559065,0.24801513487559065,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-36.92.44.202-0-0-0,36.92.44.202,0,10.10.10.10,0,0,21/09/2021 04:45:24 PM,25980,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.8583525789069,1732.0,3153.648929641435,12037.0,0.0,25980.0,1855.7142857142856,3234.7027548273913,12037.0,0.0,0,0,0,0,0,0,0,0,0,0,0,577.3672055427252,38.49114703618168,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
162.158.107.233-10.10.10.10-18236-443-6,162.158.107.233,18236,10.10.10.10,443,6,21/09/2021 04:45:27 PM,622795,19,1,940.0,0.0,517.0,0.0,49.473684210526315,129.31802676650935,0.0,0.0,0.0,0.0,1509.3248982409943,32.1132957072552,32778.68421052631,64895.39369122574,155998.0,0.0,467696.0,25983.111111111113,59414.75450532557,155998.0,0.0,0,0,0,0,0,0,0,0,0,380,32,30.50763092189244,1.60566478536276,0.0,517.0,44.76190476190477,123.58110889691223,15272.29047619048,0,1,0,0,0,0,0,0,0.0,47.0,49.473684210526315,0.0,0,0,0,0,0,0,19,940,1,0,-1,65535,5,0,0,0,0,0,0,0,0,0,No Label
187.216.248.98-10.10.10.10-62400-445-6,187.216.248.98,62400,10.10.10.10,445,6,21/09/2021 04:45:25 PM,6070404,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294673632924596,6070404.0,0.0,6070404.0,6070404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,0.1647336816462298,0.1647336816462298,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8192,0,0,0,0,0,0,6070404.0,0.0,6070404.0,6070404.0,No Label
10.10.10.10-66.249.72.19-80-57468-6,66.249.72.19,57468,10.10.10.10,80,6,21/09/2021 04:45:24 PM,24704010,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1214377746770666,1.2352005E7,5702140.1961866915,1.6384027E7,8319983.0,1.6384027E7,1.6384027E7,0.0,1.6384027E7,1.6384027E7,0,0,0,0,0,0,0,0,0,80,40,0.08095851645137774,0.04047925822568887,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,65535,0,0,0,0,0,0,1.2352005E7,5702140.1961866915,1.6384027E7,8319983.0,No Label
5.126.95.182-10.10.10.10-15054-88-6,5.126.95.182,15054,10.10.10.10,88,6,21/09/2021 04:45:24 PM,2021959,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891397402222301,2021959.0,0.0,2021959.0,2021959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.49456987011111503,0.49456987011111503,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
162.62.117.51-10.10.10.10-26307-80-6,162.62.117.51,26307,10.10.10.10,80,6,21/09/2021 04:45:34 PM,7208954,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5548655186314131,2402984.6666666665,1604395.6512987479,4165589.0,1027714.0,6181240.0,3090620.0,1520235.7389306435,4165589.0,2015651.0,0,0,0,0,0,0,0,0,0,120,40,0.4161491389735598,0.13871637965785327,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
162.159.136.234-10.10.10.10-443-50886-6,162.159.136.234,443,10.10.10.10,50886,6,21/09/2021 04:45:38 PM,4769432,2,1,393.0,0.0,333.0,60.0,196.5,193.04015126392747,0.0,0.0,0.0,0.0,82.3997490686522,0.6290057180813144,2384716.0,3234675.5268870476,4671977.0,97455.0,4671977.0,4671977.0,0.0,4671977.0,4671977.0,0,0,0,0,0,0,0,0,0,40,20,0.419337145387543,0.2096685726937715,0.0,333.0,98.25,159.03537342365064,25292.25,0,0,0,0,1,0,0,0,0.0,131.0,196.5,0.0,0,0,0,0,0,0,2,393,1,0,-1,68,2,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-46.148.20.13-8522-60000-6,46.148.20.13,60000,10.10.10.10,8522,6,21/09/2021 04:45:24 PM,28663130,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38376827652806933,2866313.0,2807186.5183521383,7915664.0,844.0,2.8312169E7,3145796.555555556,2826054.4522139044,7915664.0,844.0,0,0,0,0,0,0,0,0,0,200,20,0.34888025138915396,0.034888025138915396,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,1,0,-1,1024,0,0,2113945.0,626514.992907592,2556958.0,1670932.0,6646276.0,1255530.3751498805,7915664.0,5405078.0,No Label
10.10.10.10-45.6.111.38-22-53-17,45.6.111.38,53,10.10.10.10,22,17,21/09/2021 04:45:25 PM,649668,19,1,27512.0,1448.0,1448.0,1448.0,1448.0,0.0,1448.0,1448.0,1448.0,0.0,44576.614516953276,30.784954776901433,34193.052631578954,80335.31138261381,297108.0,2849.0,646689.0,35927.16666666667,82297.62157255823,297108.0,2849.0,0,0,0,0,0,0,0,0,0,152,8,29.24570703805636,1.5392477388450716,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1520.4,1448.0,1448.0,0,0,0,0,0,0,19,27512,1,1448,-1,-1,19,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-45.146.165.208-6140-59427-6,45.146.165.208,59427,10.10.10.10,6140,6,21/09/2021 04:45:34 PM,19695070,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30464476643139626,3939014.0,3617686.1450198386,1.0079748E7,1235920.0,1.845915E7,4614787.5,3795489.2398490165,1.0079748E7,1364549.0,0,0,0,0,0,0,0,0,0,100,20,0.2538706386928302,0.050774127738566044,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,1024,0,0,9615322.0,0.0,9615322.0,9615322.0,1.0079748E7,0.0,1.0079748E7,1.0079748E7,No Label
10.10.10.10-36.91.142.137-22-53-17,36.91.142.137,53,10.10.10.10,22,17,21/09/2021 04:45:32 PM,351798,5,1,7360.0,1472.0,1472.0,1472.0,1472.0,0.0,1472.0,1472.0,1472.0,0.0,25105.316118909148,17.05524192860676,70359.6,129963.43916194276,302730.0,8174.0,343622.0,85905.5,144601.15483517642,302730.0,8174.0,0,0,0,0,0,0,0,0,0,40,8,14.212701607172297,2.8425403214344596,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1717.3333333333333,1472.0,1472.0,0,0,0,0,0,0,5,7360,1,1472,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
136.243.69.118-10.10.10.10-41952-22-6,136.243.69.118,41952,10.10.10.10,22,6,21/09/2021 04:45:36 PM,13272194,85,1,3564.0,0.0,1360.0,0.0,41.92941176470588,155.43439806182005,0.0,0.0,0.0,0.0,268.5313370193353,6.479712397211794,156143.4588235294,753126.064637549,6877513.0,0.0,1.3271896E7,157998.76190476192,757453.9476101393,6877513.0,0.0,0,0,0,0,0,0,0,0,0,2720,40,6.40436690422096,0.07534549299083482,0.0,1360.0,40.9655172413793,153.74635168867644,23637.94065757818,0,1,0,0,0,0,0,0,0.0,41.44186046511628,41.92941176470588,0.0,0,0,0,0,0,0,85,3564,1,0,-1,29200,40,0,6025872.0,0.0,6025872.0,6025872.0,6877513.0,0.0,6877513.0,6877513.0,No Label
188.166.7.35-10.10.10.10-6379-9714-6,188.166.7.35,6379,10.10.10.10,9714,6,21/09/2021 04:45:26 PM,19941089,8,1,28.0,0.0,9.0,0.0,3.5,4.035556254807296,0.0,0.0,0.0,0.0,1.4041359526553439,0.45132941335350335,2492636.125,4608633.096244031,9992904.0,140.0,1.9930022E7,2847146.0,4858644.650313329,9992904.0,140.0,0,0,0,0,0,0,0,0,0,256,40,0.40118170075866966,0.05014771259483371,0.0,9.0,2.8,3.8528488738133038,14.844444444444443,0,1,0,0,1,0,0,0,0.0,3.111111111111111,3.5,0.0,0,0,0,0,0,0,8,28,1,0,-1,65160,4,0,11047.5,15407.149655273684,21942.0,153.0,9959415.0,47360.59799031258,9992904.0,9925926.0,No Label
10.10.10.10-40.136.196.156-0-0-0,40.136.196.156,0,10.10.10.10,0,0,21/09/2021 04:45:27 PM,7410,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4048.582995951417,255.51724137931035,912.6322847632108,4961.0,0.0,7392.0,264.0,928.214255279299,4961.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3913.630229419703,134.9527665317139,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,29,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-36.92.44.202-22-53-17,36.92.44.202,53,10.10.10.10,22,17,21/09/2021 04:45:24 PM,25958,7,1,10304.0,1472.0,1472.0,1472.0,1472.0,0.0,1472.0,1472.0,1472.0,0.0,453655.9056938131,308.1901533246013,3708.285714285714,3847.222925448334,12005.0,1008.0,24016.0,4002.666666666667,4127.1544515157975,12005.0,1008.0,0,0,0,0,0,0,0,0,0,56,8,269.6663841590261,38.52376916557516,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1656.0,1472.0,1472.0,0,0,0,0,0,0,7,10304,1,1472,-1,-1,7,0,0,0,0,0,0,0,0,0,No Label
143.110.218.12-10.10.10.10-61953-8105-6,143.110.218.12,61953,10.10.10.10,8105,6,21/09/2021 04:45:27 PM,16910232,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1182715884678578,1.6910232E7,0.0,1.6910232E7,1.6910232E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0591357942339289,0.0591357942339289,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1024,0,0,0,0,0,0,1.6910232E7,0.0,1.6910232E7,1.6910232E7,No Label
10.10.10.10-109.42.113.49-21-40704-6,109.42.113.49,40704,10.10.10.10,21,6,21/09/2021 04:45:28 PM,17821011,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5611353923747648,1980112.3333333333,1658599.6480663288,5998693.0,997022.0,1.5995169E7,1999396.125,1772038.700311467,5998693.0,997022.0,0,0,0,0,0,0,0,0,0,216,24,0.5050218531372884,0.05611353923747649,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,32120,0,0,1.1822318E7,0.0,1.1822318E7,1.1822318E7,5998693.0,0.0,5998693.0,5998693.0,No Label
10.10.10.10-113.203.69.207-88-38272-6,113.203.69.207,38272,10.10.10.10,88,6,21/09/2021 04:45:24 PM,4999980,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000160000640006,4999980.0,0.0,4999980.0,4999980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0.20000080000320003,0.20000080000320003,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-45.5.228.86-22-53-17,45.5.228.86,53,10.10.10.10,22,17,21/09/2021 04:45:30 PM,102,1,1,30.0,30.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,0.0,588235.2941176471,19607.843137254902,102.0,0.0,102.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9803.921568627451,9803.921568627451,30.0,30.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,45.0,30.0,30.0,0,0,0,0,0,0,1,30,1,30,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
